model,scenario,region,variable,unit,year,value,datasrc
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2050,1.9515211,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2055,1.9858667,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2060,2.0259686,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2065,2.0708853,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2070,2.0981707,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2075,2.1058215,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2080,2.1091703,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2085,2.1129017,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2090,2.1245728,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2095,2.1466853,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Gas,EJ/yr,2100,2.1921739,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2010,0.371176445,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2015,0.152556607,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2020,0.16481336,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2025,0.18218906,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2030,0.178774279,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2035,0.156658759,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2040,0.122106384,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2045,0.0700434,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2050,0.049116309,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2055,0.037929658,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2060,0.033758411,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2065,0.033378203,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2070,0.035147148,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2075,0.03751588,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2080,0.039806901,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2085,0.041631156,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2090,0.04276583,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2095,0.04310561,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Heating|Oil,EJ/yr,2100,0.042565959,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2010,0.911646,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2015,1.02979,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2020,0.9779266,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2025,0.9441335,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2030,0.8509913,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2035,0.72141467,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2040,0.72254288,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2045,0.73137465,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2050,0.74618478,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2055,0.7625154,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2060,0.78175823,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2065,0.79919167,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2070,0.81532565,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2075,0.82978287,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2080,0.84291758,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2085,0.85537355,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2090,0.86702799,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2095,0.87703519,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Lighting|Electricity,EJ/yr,2100,0.88371485,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2010,0.551581611,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2015,0.521081331,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2020,0.563211777,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2025,0.632192264,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2030,0.694569578,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2035,0.764518794,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2040,0.799328654,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2045,0.747769732,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2050,0.713801217,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2055,0.702997607,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2060,0.708762402,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2065,0.724462573,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2070,0.744939619,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2075,0.761616555,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2080,0.772545512,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2085,0.776448829,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2090,0.776560258,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2095,0.775228768,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Oil,EJ/yr,2100,0.773604384,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2010,0.004183225,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2015,0.014374479,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2020,0.014074055,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2025,0.015552712,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2030,0.018622431,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2035,0.021107664,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2040,0.024099339,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2045,0.034696715,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2050,0.048457962,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2055,0.058242897,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2060,0.062497926,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2065,0.066277584,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2070,0.066210107,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2075,0.065161167,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2080,0.063839713,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2085,0.062500931,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2090,0.06159525,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2095,0.061255824,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Biomass Liquids,EJ/yr,2100,0.061467199,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2010,2.5428744,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2015,2.7062967,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2020,2.7890056,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2025,3.01784163,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2030,3.12500605,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2035,3.20618958,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2040,3.23689321,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2045,3.32306143,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2050,3.40199064,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2055,3.46958344,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2060,3.53271887,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2065,3.583683925,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2070,3.65020245,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2075,3.71734009,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2080,3.7796804,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2085,3.83506304,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2090,3.88064379,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2095,3.9138665,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Electricity,EJ/yr,2100,3.92513876,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2010,0.10662,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2015,0.658688,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2020,0.675473,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2025,0.682595,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2030,0.702306,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2035,0.702362,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2040,0.741438,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2045,0.759186,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2050,0.769346,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2055,0.781833,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2060,0.803068,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2065,0.827815,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2070,0.838031,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2075,0.841988,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2080,0.846084,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2085,0.849872,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2090,0.854746,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2095,0.86119,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Gas,EJ/yr,2100,0.874797,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2010,0.149176775,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2015,0.312364521,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2020,0.339874945,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2025,0.387357288,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2030,0.456117569,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2035,0.558985336,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2040,0.642682755,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2045,0.660098622,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2050,0.65364836,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2055,0.657457635,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2060,0.668689565,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2065,0.684954617,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2070,0.703271831,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2075,0.716985835,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2080,0.725022327,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2085,0.726656942,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2090,0.725426216,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2095,0.723781672,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Commercial|Other|Oil,EJ/yr,2100,0.722975009,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2010,10.4051425,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2015,10.32085414,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2020,10.33475906,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2025,10.66243631,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2030,10.93218346,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2035,11.05301759,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2040,11.08479127,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2045,11.26411156,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2050,11.48042631,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2055,11.72734203,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2060,11.98233531,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2065,12.18824092,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2070,12.41896719,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2075,12.65514281,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2080,12.88695961,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2085,13.11108584,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2090,13.30287816,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2095,13.44714607,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Electricity,EJ/yr,2100,13.49524883,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2010,7.6265646,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2015,7.6172215,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2020,7.57469716,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2025,7.33989344,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2030,6.96700572,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2035,6.86421499,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2040,7.086112504,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2045,7.329589796,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2050,7.538217887,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2055,7.572253958,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2060,7.791567907,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2065,8.032459999,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2070,8.18204418,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2075,8.2387296,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2080,8.24991477,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2085,8.22709206,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2090,8.20241346,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2095,8.2013368,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Gas,EJ/yr,2100,8.28983516,emf37_usacanmex.csv
GCAM-EMF,NT.IRA.Ref,United States,Final Energy|Buildings|Oil,EJ/yr,2010,1.502623238,emf37_usacanmex.csv
