region,year,value,variable,unit,scenario,model
United States,2022,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,0.042937621,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,0.044755582,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,0.044755582,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,0.044755258,Secondary Energy|Electricity|Geothermal,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,1.041901582,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,1.045695434,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,1.046686432,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,1.074533778,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,1.076949565,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,1.086892502,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,1.078112124,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,1.064041171,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,1.062069012,Secondary Energy|Electricity|Hydro,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,2.805557796,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,2.809090314,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,2.809382317,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,2.801683674,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,2.794253479,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,2.79437341,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,2.693713201,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,2.591227001,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,2.510873989,Secondary Energy|Electricity|Nuclear,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,0.007838255,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,0.014473343,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,0.013687319,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,0.025528946,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,-0.017851342,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,-0.016102094,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,-0.017998142,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,-0.019446854,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,-0.021836999,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,-0.02684219,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,-0.030874511,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,-0.034139718,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,-0.0367623,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,0.619386905,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,0.888224904,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,1.140047903,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,1.427990857,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,1.863834934,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,2.300809309,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,2.838554672,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,3.250662048,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,3.591667681,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,0.000447718,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,0.006074438,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,0.049782906,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,0.095201104,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,0.144233568,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,0.193763372,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,0.237914258,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,0.276249204,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,0.301284425,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,1.671439532,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,2.118254893,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,2.382354004,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,2.837312935,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,3.238057379,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,3.561283001,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,4.273120087,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,4.798708182,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,5.322006104,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,14.81024812,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,14.94626541,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,15.07699912,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,15.21160083,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,15.35643854,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,15.51329274,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,15.76798131,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,16.01193022,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,16.24570276,Secondary Energy|Electricity,EJ/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,1563.7,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2023,1344,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2024,1211,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2025,1055.2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2026,903.3,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2027,736.7,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2028,379.9,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2029,294.5,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2030,225.2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - AdvAllClean,ReEDS
United States,2022,7.8654,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,8.9875,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,12.6714,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,13.6588,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,20.442,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,33.0291,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,54.4651,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,73.9711,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,103.1129,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,6.3857,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,6.3469,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,6.0938,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,6.0307,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,5.8576,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,0.209,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,0.4179,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,0.6269,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,25.4596,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,26.6362,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,26.9599,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,188.6338,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,178.7444,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,172.5687,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,163.3641,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,118.4317,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,104.9151,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,88.1281,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,31.4597,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,36.5203,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,41.5809,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,48.8185,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,56.0562,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,66.6833,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,77.3104,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,92.6434,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,107.9764,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,0.3069,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,0.6138,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,0.9207,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,283.267,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,287.6011,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,287.3914,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,287.429,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,287.4399,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,286.1783,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,285.3576,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,283.6835,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,281.2591,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,130.0898,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,130.9855,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,120.2215,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,118.7408,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,116.9229,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,115.5977,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,114.8343,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,114.0943,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,112.1622,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,4.2634,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,4.2634,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,4.2634,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,4.2634,Capacity|Electricity|Geothermal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,80.8246,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,80.8856,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,80.957,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,83.0827,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,83.2611,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,83.9624,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,84.0641,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,84.172,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,84.2434,Capacity|Electricity|Hydro,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,95.8248,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,94.7068,Capacity|Electricity|Nuclear,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,0.32,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,0.665,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,0.665,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,1.385,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,23.0687,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,23.0716,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,23.0716,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,23.0629,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,23.0609,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,23.0609,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,6.0308,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,107.7882,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,132.9561,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,170.1906,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,230.3408,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,275.8755,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,335.8072,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,380.135,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,435.0388,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,0.054,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,0.584,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,5.545,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,7.675,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,12.685,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,16.637,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,19.615,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,21.785,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,24.242,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,0,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - AdvBRE,ReEDS
