"","scenario","model","variable","unit","year","value"
"965","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0
"966","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"967","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",231.69372
"968","IRA","EPS-EI","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"969","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",NA
"970","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",NA
"971","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",NA
"972","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",NA
"973","IRA","GCAM-CGS","Carbon Sequestration|Other","Mt-CO2/yr","2040",NA
"974","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",0
"975","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0
"976","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"977","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",0
"978","IRA","Haiku-RFF","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"979","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",0
"980","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0
"981","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"982","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",0
"983","IRA","IPM-NRDC","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"984","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",0
"985","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0
"986","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"987","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",26.83226
"988","IRA","MARKAL-NETL","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"989","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",NA
"990","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",NA
"991","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",NA
"992","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",NA
"993","IRA","NEMS-RHG","Carbon Sequestration|Other","Mt-CO2/yr","2040",NA
"994","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",0
"995","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0
"996","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"997","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",0
"998","IRA","ReEDS-NREL","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"999","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",6.73
"1000","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",0.06
"1001","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",0
"1002","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",0
"1003","IRA","REGEN-EPRI","Carbon Sequestration|Other","Mt-CO2/yr","2040",0
"1004","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2040",0
"1005","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2040",104.7
"1006","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2040",10.5
"1007","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2040",122.2
"1008","IRA","RIO-REPEAT","Carbon Sequestration|Other","Mt-CO2/yr","2040",21.7
"1009","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1010","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1011","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1012","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",133.99529
"1013","Reference","EPS-EI","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1014","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",NA
"1015","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",NA
"1016","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",NA
"1017","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",NA
"1018","Reference","GCAM-CGS","Carbon Sequestration|Other","Mt-CO2/yr","2045",NA
"1019","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1020","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1021","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1022","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1023","Reference","Haiku-RFF","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1024","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1025","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1026","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1027","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1028","Reference","IPM-NRDC","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1029","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1030","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1031","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1032","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",29.04
"1033","Reference","MARKAL-NETL","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1034","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",NA
"1035","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",NA
"1036","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",NA
"1037","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",NA
"1038","Reference","NEMS-RHG","Carbon Sequestration|Other","Mt-CO2/yr","2045",NA
"1039","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1040","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1041","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1042","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1043","Reference","ReEDS-NREL","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1044","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",7.918
"1045","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0.5818
"1046","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1047","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1048","Reference","REGEN-EPRI","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1049","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1050","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",19.45
"1051","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",1.7
"1052","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0.75
"1053","Reference","RIO-REPEAT","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1054","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1055","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1056","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1057","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",233.37292
"1058","IRA","EPS-EI","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1059","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",NA
"1060","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",NA
"1061","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",NA
"1062","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",NA
"1063","IRA","GCAM-CGS","Carbon Sequestration|Other","Mt-CO2/yr","2045",NA
"1064","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1065","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1066","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1067","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1068","IRA","Haiku-RFF","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1069","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1070","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1071","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1072","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1073","IRA","IPM-NRDC","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1074","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1075","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0
"1076","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1077","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",27.7159
"1078","IRA","MARKAL-NETL","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1079","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",NA
"1080","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",NA
"1081","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",NA
"1082","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",NA
"1083","IRA","NEMS-RHG","Carbon Sequestration|Other","Mt-CO2/yr","2045",NA
"1084","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",NA
"1085","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",NA
"1086","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",NA
"1087","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",NA
"1088","IRA","ReEDS-NREL","Carbon Sequestration|Other","Mt-CO2/yr","2045",NA
"1089","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",7.56
"1090","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",0.09
"1091","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",0
"1092","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",0
"1093","IRA","REGEN-EPRI","Carbon Sequestration|Other","Mt-CO2/yr","2045",0
"1094","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2045",0
"1095","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2045",104.65
"1096","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2045",5.55
"1097","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2045",122.1
"1098","IRA","RIO-REPEAT","Carbon Sequestration|Other","Mt-CO2/yr","2045",25.7
"1099","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1100","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1101","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1102","Reference","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",133.99526
"1103","Reference","EPS-EI","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1104","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1105","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1106","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1107","Reference","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1108","Reference","GCAM-CGS","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1109","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1110","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1111","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1112","Reference","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1113","Reference","Haiku-RFF","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1114","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1115","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1116","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1117","Reference","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1118","Reference","IPM-NRDC","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1119","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1120","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1121","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1122","Reference","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",29.75
"1123","Reference","MARKAL-NETL","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1124","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1125","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1126","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1127","Reference","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1128","Reference","NEMS-RHG","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1129","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1130","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1131","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1132","Reference","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1133","Reference","ReEDS-NREL","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1134","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",8.4642
"1135","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",1.3368
"1136","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1137","Reference","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1138","Reference","REGEN-EPRI","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1139","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1140","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",21.7
"1141","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0.2
"1142","Reference","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0.8
"1143","Reference","RIO-REPEAT","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1144","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1145","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1146","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1147","IRA","EPS-EI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",234.85301
"1148","IRA","EPS-EI","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1149","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1150","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1151","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1152","IRA","GCAM-CGS","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1153","IRA","GCAM-CGS","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1154","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1155","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1156","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1157","IRA","Haiku-RFF","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1158","IRA","Haiku-RFF","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1159","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1160","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1161","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1162","IRA","IPM-NRDC","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1163","IRA","IPM-NRDC","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1164","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
"1165","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0
"1166","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1167","IRA","MARKAL-NETL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",27.6978
"1168","IRA","MARKAL-NETL","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1169","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1170","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1171","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1172","IRA","NEMS-RHG","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1173","IRA","NEMS-RHG","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1174","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",NA
"1175","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",NA
"1176","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",NA
"1177","IRA","ReEDS-NREL","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",NA
"1178","IRA","ReEDS-NREL","Carbon Sequestration|Other","Mt-CO2/yr","2050",NA
"1179","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",8.27
"1180","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",0.03
"1181","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0
"1182","IRA","REGEN-EPRI","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",0
"1183","IRA","REGEN-EPRI","Carbon Sequestration|Other","Mt-CO2/yr","2050",0
"1184","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Solids","Mt-CO2/yr","2050",0
